Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2019-09-03,1.23632,1.23632,1.23632,1.23632
2019-09-04,1.23595,1.23595,1.23595,1.23595
2019-09-05,1.23623,1.23623,1.23623,1.23623
2019-09-06,1.2361,1.2361,1.2361,1.2361
2019-09-09,1.23644,1.23644,1.23644,1.23644
2019-09-10,1.23638,1.23638,1.23638,1.23638
2019-09-11,1.23431,1.23431,1.23431,1.23431
2019-09-12,1.23462,1.23462,1.23462,1.23462
2019-09-13,1.23417,1.23417,1.23417,1.23417
2019-09-16,1.23361,1.23361,1.23361,1.23361
2019-09-17,1.23378,1.23378,1.23378,1.23378
2019-09-18,1.23324,1.23324,1.23324,1.23324
2019-09-19,1.23271,1.23271,1.23271,1.23271
2019-09-20,1.23234,1.23234,1.23234,1.23234
2019-09-23,1.23235,1.23235,1.23235,1.23235
2019-09-24,1.23222,1.23222,1.23222,1.23222
2019-09-25,1.23191,1.23191,1.23191,1.23191
2019-09-26,1.23237,1.23237,1.23237,1.23237
2019-09-27,1.23133,1.23133,1.23133,1.23133
2019-09-30,1.22892,1.22892,1.22892,1.22892
2019-10-01,1.23444,1.23444,1.23444,1.23444
2019-10-02,1.23518,1.23518,1.23518,1.23518
2019-10-03,1.23483,1.23483,1.23483,1.23483
2019-10-04,1.23441,1.23441,1.23441,1.23441
2019-10-07,1.23458,1.23458,1.23458,1.23458
2019-10-08,1.23463,1.23463,1.23463,1.23463
2019-10-09,1.23438,1.23438,1.23438,1.23438
2019-10-10,1.23418,1.23418,1.23418,1.23418
2019-10-11,1.23483,1.23483,1.23483,1.23483
2019-10-14,1.23518,1.23518,1.23518,1.23518
2019-10-15,1.23581,1.23581,1.23581,1.23581
2019-10-16,1.23524,1.23524,1.23524,1.23524
2019-10-17,1.23471,1.23471,1.23471,1.23471
2019-10-18,1.23439,1.23439,1.23439,1.23439
2019-10-21,1.23343,1.23343,1.23343,1.23343
2019-10-22,1.23334,1.23334,1.23334,1.23334
2019-10-23,1.2306,1.2306,1.2306,1.2306
2019-10-24,1.23003,1.23003,1.23003,1.23003
2019-10-25,1.22952,1.22952,1.22952,1.22952
2019-10-28,1.22977,1.22977,1.22977,1.22977
2019-10-29,1.23513,1.23513,1.23513,1.23513
2019-10-30,1.23516,1.23516,1.23516,1.23516
2019-10-31,1.23516,1.23516,1.23516,1.23516
2019-11-04,1.23119,1.23119,1.23119,1.23119
2019-11-05,1.23171,1.23171,1.23171,1.23171
2019-11-06,1.23054,1.23054,1.23054,1.23054
2019-11-07,1.2305,1.2305,1.2305,1.2305
2019-11-08,1.23047,1.23047,1.23047,1.23047
2019-11-12,1.23073,1.23073,1.23073,1.23073
2019-11-13,1.22905,1.22905,1.22905,1.22905
2019-11-14,1.22851,1.22851,1.22851,1.22851
2019-11-15,1.22714,1.22714,1.22714,1.22714
2019-11-18,1.22603,1.22603,1.22603,1.22603
2019-11-19,1.22517,1.22517,1.22517,1.22517
2019-11-20,1.22268,1.22268,1.22268,1.22268
2019-11-21,1.22185,1.22185,1.22185,1.22185
2019-11-22,1.22064,1.22064,1.22064,1.22064
2019-11-25,1.21927,1.21927,1.21927,1.21927
2019-11-26,1.21972,1.21972,1.21972,1.21972
2019-11-27,1.21962,1.21962,1.21962,1.21962
2019-11-28,1.21797,1.21797,1.21797,1.21797
2019-11-29,1.21495,1.21495,1.21495,1.21495
2019-12-02,1.22014,1.22014,1.22014,1.22014
2019-12-03,1.22052,1.22052,1.22052,1.22052
2019-12-04,1.22086,1.22086,1.22086,1.22086
2019-12-05,1.22086,1.22086,1.22086,1.22086
2019-12-06,1.22091,1.22091,1.22091,1.22091
2019-12-09,1.21934,1.21934,1.21934,1.21934
2019-12-10,1.21904,1.21904,1.21904,1.21904
2019-12-11,1.219,1.219,1.219,1.219
2019-12-12,1.21896,1.21896,1.21896,1.21896
2019-12-13,1.21917,1.21917,1.21917,1.21917
2019-12-16,1.21855,1.21855,1.21855,1.21855
2019-12-17,1.21857,1.21857,1.21857,1.21857
2019-12-18,1.21858,1.21858,1.21858,1.21858
2019-12-19,1.21663,1.21663,1.21663,1.21663
2019-12-20,1.21294,1.21294,1.21294,1.21294
2019-12-23,1.20489,1.20489,1.20489,1.20489
2019-12-24,1.20103,1.20103,1.20103,1.20103
2019-12-27,1.18978,1.18978,1.18978,1.18978
2019-12-30,1.17976,1.17976,1.17976,1.17976
2019-12-31,1.17815,1.17815,1.17815,1.17815
2020-01-02,1.17646,1.17646,1.17646,1.17646
2020-01-03,1.17491,1.17491,1.17491,1.17491
2020-01-07,1.17354,1.17354,1.17354,1.17354
2020-01-08,1.17174,1.17174,1.17174,1.17174
2020-01-09,1.17077,1.17077,1.17077,1.17077
2020-01-10,1.16963,1.16963,1.16963,1.16963
2020-01-13,1.16438,1.16438,1.16438,1.16438
2020-01-14,1.16284,1.16284,1.16284,1.16284
2020-01-15,1.15836,1.15836,1.15836,1.15836
2020-01-16,1.15586,1.15586,1.15586,1.15586
2020-01-17,1.15358,1.15358,1.15358,1.15358
2020-01-20,1.15161,1.15161,1.15161,1.15161
2020-01-21,1.15133,1.15133,1.15133,1.15133
2020-01-22,1.15015,1.15015,1.15015,1.15015
2020-01-23,1.14902,1.14902,1.14902,1.14902
2020-01-24,1.14736,1.14736,1.14736,1.14736
2020-01-27,1.14182,1.14182,1.14182,1.14182
2020-01-28,1.13954,1.13954,1.13954,1.13954
2020-01-29,1.13621,1.13621,1.13621,1.13621
2020-01-30,1.13471,1.13471,1.13471,1.13471
2020-01-31,1.13443,1.13443,1.13443,1.13443
2020-02-03,1.13066,1.13066,1.13066,1.13066
2020-02-04,1.1313,1.1313,1.1313,1.1313
2020-02-05,1.12861,1.12861,1.12861,1.12861
2020-02-06,1.12822,1.12822,1.12822,1.12822
2020-02-07,1.12784,1.12784,1.12784,1.12784
2020-02-10,1.12658,1.12658,1.12658,1.12658
2020-02-11,1.12711,1.12711,1.12711,1.12711
2020-02-12,1.1225,1.1225,1.1225,1.1225
2020-02-13,1.12109,1.12109,1.12109,1.12109
2020-02-14,1.12015,1.12015,1.12015,1.12015
2020-02-17,1.11847,1.11847,1.11847,1.11847
2020-02-18,1.11843,1.11843,1.11843,1.11843
2020-02-19,1.1156,1.1156,1.1156,1.1156
2020-02-20,1.11543,1.11543,1.11543,1.11543
2020-02-21,1.11502,1.11502,1.11502,1.11502
2020-02-24,1.11638,1.11638,1.11638,1.11638
2020-02-25,1.11662,1.11662,1.11662,1.11662
2020-02-26,1.11584,1.11584,1.11584,1.11584
2020-02-27,1.11515,1.11515,1.11515,1.11515
2020-02-28,1.11374,1.11374,1.11374,1.11374
2020-03-02,1.11687,1.11687,1.11687,1.11687
2020-03-03,1.11609,1.11609,1.11609,1.11609
2020-03-04,1.11494,1.11494,1.11494,1.11494
2020-03-05,1.11336,1.11336,1.11336,1.11336
2020-03-06,1.11209,1.11209,1.11209,1.11209
2020-03-09,1.10823,1.10823,1.10823,1.10823
2020-03-10,1.10807,1.10807,1.10807,1.10807
2020-03-11,1.10709,1.10709,1.10709,1.10709
2020-03-12,1.10626,1.10626,1.10626,1.10626
2020-03-13,1.10599,1.10599,1.10599,1.10599
2020-03-16,1.09921,1.09921,1.09921,1.09921
2020-03-17,1.09744,1.09744,1.09744,1.09744
2020-03-18,1.09423,1.09423,1.09423,1.09423
2020-03-19,1.09079,1.09079,1.09079,1.09079
2020-03-20,1.08656,1.08656,1.08656,1.08656
2020-03-23,1.07375,1.07375,1.07375,1.07375
2020-03-24,1.06975,1.06975,1.06975,1.06975
2020-03-25,1.06554,1.06554,1.06554,1.06554
2020-03-26,1.0612,1.0612,1.0612,1.0612
2020-03-27,1.05817,1.05817,1.05817,1.05817
2020-03-30,1.04604,1.04604,1.04604,1.04604
2020-03-31,1.04271,1.04271,1.04271,1.04271
2020-04-01,1.03831,1.03831,1.03831,1.03831
2020-04-02,1.03428,1.03428,1.03428,1.03428
2020-04-03,1.03119,1.03119,1.03119,1.03119
2020-04-06,1.02456,1.02456,1.02456,1.02456
2020-04-07,1.01818,1.01818,1.01818,1.01818
2020-04-08,1.01489,1.01489,1.01489,1.01489
2020-04-09,1.01099,1.01099,1.01099,1.01099
2020-04-10,1.00565,1.00565,1.00565,1.00565
2020-04-14,0.98461,0.98461,0.98461,0.98461
2020-04-15,0.97977,0.97977,0.97977,0.97977
2020-04-16,0.97543,0.97543,0.97543,0.97543
2020-04-17,0.97057,0.97057,0.97057,0.97057
2020-04-20,0.95724,0.95724,0.95724,0.95724
2020-04-21,0.94942,0.94942,0.94942,0.94942
2020-04-22,0.94378,0.94378,0.94378,0.94378
2020-04-23,0.93796,0.93796,0.93796,0.93796
2020-04-24,0.93207,0.93207,0.93207,0.93207
2020-04-27,0.91831,0.91831,0.91831,0.91831
2020-04-28,0.90823,0.90823,0.90823,0.90823
2020-04-29,0.90114,0.90114,0.90114,0.90114
2020-04-30,0.89586,0.89586,0.89586,0.89586
2020-05-04,0.87413,0.87413,0.87413,0.87413
2020-05-05,0.86741,0.86741,0.86741,0.86741
2020-05-06,0.86037,0.86037,0.86037,0.86037
2020-05-07,0.85399,0.85399,0.85399,0.85399
2020-05-08,0.84787,0.84787,0.84787,0.84787
2020-05-11,0.83537,0.83537,0.83537,0.83537
2020-05-12,0.82213,0.82213,0.82213,0.82213
2020-05-13,0.81586,0.81586,0.81586,0.81586
2020-05-14,0.80982,0.80982,0.80982,0.80982
2020-05-15,0.80414,0.80414,0.80414,0.80414
2020-05-18,0.7839,0.7839,0.7839,0.7839
2020-05-19,0.77829,0.77829,0.77829,0.77829
2020-05-20,0.77265,0.77265,0.77265,0.77265
2020-05-21,0.76682,0.76682,0.76682,0.76682
2020-05-22,0.7614,0.7614,0.7614,0.7614
2020-05-25,0.74247,0.74247,0.74247,0.74247
2020-05-26,0.73558,0.73558,0.73558,0.73558
2020-05-27,0.7295,0.7295,0.7295,0.7295
2020-05-28,0.72473,0.72473,0.72473,0.72473
2020-05-29,0.72142,0.72142,0.72142,0.72142
2020-06-01,0.70759,0.70759,0.70759,0.70759
2020-06-02,0.70398,0.70398,0.70398,0.70398
2020-06-03,0.6972,0.6972,0.6972,0.6972
2020-06-04,0.69027,0.69027,0.69027,0.69027
2020-06-05,0.68353,0.68353,0.68353,0.68353
2020-06-08,0.66998,0.66998,0.66998,0.66998
2020-06-09,0.65891,0.65891,0.65891,0.65891
2020-06-10,0.65266,0.65266,0.65266,0.65266
2020-06-12,0.63978,0.63978,0.63978,0.63978
2020-06-15,0.62638,0.62638,0.62638,0.62638
2020-06-16,0.61391,0.61391,0.61391,0.61391
2020-06-17,0.60756,0.60756,0.60756,0.60756
2020-06-18,0.60147,0.60147,0.60147,0.60147
2020-06-19,0.59696,0.59696,0.59696,0.59696
2020-06-22,0.58798,0.58798,0.58798,0.58798
2020-06-23,0.5828,0.5828,0.5828,0.5828
2020-06-24,0.57949,0.57949,0.57949,0.57949
2020-06-25,0.57643,0.57643,0.57643,0.57643
2020-06-26,0.57344,0.57344,0.57344,0.57344
2020-06-29,0.56437,0.56437,0.56437,0.56437
2020-06-30,0.56122,0.56122,0.56122,0.56122
2020-07-01,0.5578,0.5578,0.5578,0.5578
2020-07-02,0.55483,0.55483,0.55483,0.55483
2020-07-03,0.54943,0.54943,0.54943,0.54943
2020-07-06,0.54076,0.54076,0.54076,0.54076
2020-07-07,0.52431,0.52431,0.52431,0.52431
2020-07-08,0.51827,0.51827,0.51827,0.51827
2020-07-09,0.51294,0.51294,0.51294,0.51294
2020-07-10,0.5079,0.5079,0.5079,0.5079
2020-07-13,0.49385,0.49385,0.49385,0.49385
2020-07-14,0.48913,0.48913,0.48913,0.48913
2020-07-15,0.48457,0.48457,0.48457,0.48457
2020-07-16,0.47982,0.47982,0.47982,0.47982
2020-07-17,0.475,0.475,0.475,0.475
2020-07-20,0.45709,0.45709,0.45709,0.45709
2020-07-21,0.4512,0.4512,0.4512,0.4512
2020-07-22,0.44484,0.44484,0.44484,0.44484
2020-07-23,0.43902,0.43902,0.43902,0.43902
2020-07-24,0.43367,0.43367,0.43367,0.43367
2020-07-27,0.41869,0.41869,0.41869,0.41869
2020-07-28,0.4149,0.4149,0.4149,0.4149
2020-07-29,0.40967,0.40967,0.40967,0.40967
2020-07-30,0.40549,0.40549,0.40549,0.40549
2020-07-31,0.39937,0.39937,0.39937,0.39937
2020-08-03,0.38465,0.38465,0.38465,0.38465
2020-08-04,0.37789,0.37789,0.37789,0.37789
2020-08-05,0.37158,0.37158,0.37158,0.37158
2020-08-06,0.36495,0.36495,0.36495,0.36495
2020-08-07,0.35829,0.35829,0.35829,0.35829
2020-08-10,0.33914,0.33914,0.33914,0.33914
2020-08-11,0.33254,0.33254,0.33254,0.33254
2020-08-12,0.32588,0.32588,0.32588,0.32588
2020-08-13,0.31912,0.31912,0.31912,0.31912
2020-08-14,0.3125,0.3125,0.3125,0.3125
2020-08-17,0.29262,0.29262,0.29262,0.29262
2020-08-18,0.2867,0.2867,0.2867,0.2867
2020-08-19,0.28012,0.28012,0.28012,0.28012
2020-08-20,0.27353,0.27353,0.27353,0.27353
2020-08-21,0.26709,0.26709,0.26709,0.26709
2020-08-24,0.24705,0.24705,0.24705,0.24705
2020-08-25,0.24078,0.24078,0.24078,0.24078
2020-08-26,0.23374,0.23374,0.23374,0.23374
2020-08-27,0.22719,0.22719,0.22719,0.22719
2020-08-28,0.22171,0.22171,0.22171,0.22171
2020-08-31,0.2184,0.2184,0.2184,0.2184
2020-09-01,0.20402,0.20402,0.20402,0.20402
2020-09-02,0.20302,0.20302,0.20302,0.20302
2020-09-03,0.19699,0.19699,0.19699,0.19699
2020-09-04,0.19092,0.19092,0.19092,0.19092
2020-09-07,0.17867,0.17867,0.17867,0.17867
2020-09-08,0.1778,0.1778,0.1778,0.1778
2020-09-09,0.16225,0.16225,0.16225,0.16225
2020-09-10,0.15592,0.15592,0.15592,0.15592
2020-09-11,0.1502,0.1502,0.1502,0.1502
2020-09-14,0.13687,0.13687,0.13687,0.13687
2020-09-15,0.13622,0.13622,0.13622,0.13622
2020-09-16,0.1241,0.1241,0.1241,0.1241
2020-09-17,0.11917,0.11917,0.11917,0.11917
2020-09-18,0.11537,0.11537,0.11537,0.11537
2020-09-21,0.10921,0.10921,0.10921,0.10921
2020-09-22,0.10874,0.10874,0.10874,0.10874
2020-09-23,0.10166,0.10166,0.10166,0.10166
2020-09-24,0.09917,0.09917,0.09917,0.09917
2020-09-25,0.09695,0.09695,0.09695,0.09695
2020-09-28,0.09203,0.09203,0.09203,0.09203
2020-09-29,0.09164,0.09164,0.09164,0.09164
2020-09-30,0.08682,0.08682,0.08682,0.08682
2020-10-01,0.08383,0.08383,0.08383,0.08383
2020-10-02,0.08058,0.08058,0.08058,0.08058
2020-10-05,0.07667,0.07667,0.07667,0.07667
2020-10-06,0.06654,0.06654,0.06654,0.06654
2020-10-07,0.06323,0.06323,0.06323,0.06323
2020-10-08,0.05963,0.05963,0.05963,0.05963
2020-10-09,0.05719,0.05719,0.05719,0.05719
2020-10-12,0.0554,0.0554,0.0554,0.0554
2020-10-13,0.05516,0.05516,0.05516,0.05516
2020-10-14,0.04886,0.04886,0.04886,0.04886
2020-10-15,0.04696,0.04696,0.04696,0.04696
2020-10-16,0.04461,0.04461,0.04461,0.04461
2020-10-19,0.04226,0.04226,0.04226,0.04226
2020-10-20,0.0389,0.0389,0.0389,0.0389
2020-10-21,0.03774,0.03774,0.03774,0.03774
2020-10-22,0.03688,0.03688,0.03688,0.03688
2020-10-23,0.0363,0.0363,0.0363,0.0363
2020-10-26,0.03556,0.03556,0.03556,0.03556
2020-10-27,0.03313,0.03313,0.03313,0.03313
2020-10-28,0.03272,0.03272,0.03272,0.03272
2020-10-29,0.03234,0.03234,0.03234,0.03234
2020-10-30,0.03043,0.03043,0.03043,0.03043
2020-11-02,0.02845,0.02845,0.02845,0.02845
2020-11-03,0.02841,0.02841,0.02841,0.02841
2020-11-04,0.02832,0.02832,0.02832,0.02832
2020-11-05,0.02784,0.02784,0.02784,0.02784
2020-11-06,0.02745,0.02745,0.02745,0.02745
2020-11-09,0.02681,0.02681,0.02681,0.02681
2020-11-10,0.02674,0.02674,0.02674,0.02674
2020-11-12,0.0255,0.0255,0.0255,0.0255
2020-11-13,0.02491,0.02491,0.02491,0.02491
2020-11-16,0.02343,0.02343,0.02343,0.02343
2020-11-17,0.02339,0.02339,0.02339,0.02339
2020-11-18,0.02271,0.02271,0.02271,0.02271
2020-11-19,0.02261,0.02261,0.02261,0.02261
2020-11-20,0.02244,0.02244,0.02244,0.02244
2020-11-23,0.02211,0.02211,0.02211,0.02211
2020-11-24,0.02213,0.02213,0.02213,0.02213
2020-11-25,0.02183,0.02183,0.02183,0.02183
2020-11-26,0.02168,0.02168,0.02168,0.02168
2020-11-27,0.02135,0.02135,0.02135,0.02135
2020-11-30,0.02054,0.02054,0.02054,0.02054
2020-12-01,0.01986,0.01986,0.01986,0.01986
2020-12-02,0.01967,0.01967,0.01967,0.01967
2020-12-03,0.01949,0.01949,0.01949,0.01949
2020-12-04,0.01926,0.01926,0.01926,0.01926
2020-12-07,0.01908,0.01908,0.01908,0.01908
2020-12-08,0.01866,0.01866,0.01866,0.01866
2020-12-09,0.01864,0.01864,0.01864,0.01864
2020-12-10,0.01861,0.01861,0.01861,0.01861
2020-12-11,0.01858,0.01858,0.01858,0.01858
2020-12-14,0.01855,0.01855,0.01855,0.01855
2020-12-15,0.01839,0.01839,0.01839,0.01839
2020-12-16,0.01824,0.01824,0.01824,0.01824
2020-12-17,0.01814,0.01814,0.01814,0.01814
2020-12-18,0.01804,0.01804,0.01804,0.01804
2020-12-21,0.01791,0.01791,0.01791,0.01791
2020-12-22,0.01776,0.01776,0.01776,0.01776
2020-12-23,0.01766,0.01766,0.01766,0.01766
2020-12-24,0.01744,0.01744,0.01744,0.01744
2020-12-28,0.01626,0.01626,0.01626,0.01626
2020-12-29,0.01626,0.01626,0.01626,0.01626
2020-12-30,0.01626,0.01626,0.01626,0.01626
2020-12-31,0.01626,0.01626,0.01626,0.01626
2021-01-04,0.01603,0.01603,0.01603,0.01603
2021-01-05,0.01589,0.01589,0.01589,0.01589
2021-01-07,0.01526,0.01526,0.01526,0.01526
2021-01-08,0.01504,0.01504,0.01504,0.01504
2021-01-11,0.01488,0.01488,0.01488,0.01488
2021-01-12,0.01451,0.01451,0.01451,0.01451
2021-01-13,0.01427,0.01427,0.01427,0.01427
2021-01-14,0.01408,0.01408,0.01408,0.01408
2021-01-15,0.01396,0.01396,0.01396,0.01396
2021-01-18,0.01377,0.01377,0.01377,0.01377
2021-01-19,0.01369,0.01369,0.01369,0.01369
2021-01-20,0.01332,0.01332,0.01332,0.01332
2021-01-21,0.01323,0.01323,0.01323,0.01323
2021-01-22,0.01317,0.01317,0.01317,0.01317
2021-01-25,0.01302,0.01302,0.01302,0.01302
2021-01-26,0.013,0.013,0.013,0.013
2021-01-27,0.01292,0.01292,0.01292,0.01292
2021-01-28,0.01288,0.01288,0.01288,0.01288
2021-01-29,0.01285,0.01285,0.01285,0.01285
2021-02-01,0.01233,0.01233,0.01233,0.01233
2021-02-02,0.0123,0.0123,0.0123,0.0123
2021-02-03,0.01227,0.01227,0.01227,0.01227
2021-02-04,0.01225,0.01225,0.01225,0.01225
2021-02-05,0.01219,0.01219,0.01219,0.01219
2021-02-08,0.01223,0.01223,0.01223,0.01223
2021-02-09,0.0122,0.0122,0.0122,0.0122
2021-02-10,0.01203,0.01203,0.01203,0.01203
2021-02-11,0.01197,0.01197,0.01197,0.01197
2021-02-12,0.01193,0.01193,0.01193,0.01193
2021-02-15,0.01183,0.01183,0.01183,0.01183
2021-02-16,0.01184,0.01184,0.01184,0.01184
2021-02-17,0.01171,0.01171,0.01171,0.01171
2021-02-18,0.01163,0.01163,0.01163,0.01163
2021-02-19,0.01157,0.01157,0.01157,0.01157
2021-02-22,0.01141,0.01141,0.01141,0.01141
2021-02-23,0.0113,0.0113,0.0113,0.0113
2021-02-24,0.01119,0.01119,0.01119,0.01119
2021-02-25,0.01109,0.01109,0.01109,0.01109
2021-02-26,0.01105,0.01105,0.01105,0.01105
2021-03-01,0.0105,0.0105,0.0105,0.0105
2021-03-02,0.01044,0.01044,0.01044,0.01044
2021-03-03,0.01037,0.01037,0.01037,0.01037
2021-03-04,0.01034,0.01034,0.01034,0.01034
2021-03-05,0.01034,0.01034,0.01034,0.01034
2021-03-08,0.0103,0.0103,0.0103,0.0103
2021-03-09,0.01029,0.01029,0.01029,0.01029
2021-03-10,0.01022,0.01022,0.01022,0.01022
2021-03-11,0.01019,0.01019,0.01019,0.01019
2021-03-12,0.0102,0.0102,0.0102,0.0102
2021-03-15,0.01009,0.01009,0.01009,0.01009
2021-03-16,0.01007,0.01007,0.01007,0.01007
2021-03-17,0.01001,0.01001,0.01001,0.01001
2021-03-18,0.01001,0.01001,0.01001,0.01001
2021-03-19,0.01005,0.01005,0.01005,0.01005
2021-03-22,0.01002,0.01002,0.01002,0.01002
2021-03-23,0.01001,0.01001,0.01001,0.01001
2021-03-24,0.00997,0.00997,0.00997,0.00997
2021-03-25,0.00995,0.00995,0.00995,0.00995
2021-03-26,0.00998,0.00998,0.00998,0.00998
2021-03-29,0.00984,0.00984,0.00984,0.00984
2021-03-30,0.0098,0.0098,0.0098,0.0098
2021-03-31,0.00981,0.00981,0.00981,0.00981
2021-04-01,0.00974,0.00974,0.00974,0.00974
2021-04-02,0.00963,0.00963,0.00963,0.00963
2021-04-06,0.00927,0.00927,0.00927,0.00927
2021-04-07,0.00915,0.00915,0.00915,0.00915
2021-04-08,0.00904,0.00904,0.00904,0.00904
2021-04-09,0.0088,0.0088,0.0088,0.0088
2021-04-12,0.00862,0.00862,0.00862,0.00862
2021-04-13,0.00863,0.00863,0.00863,0.00863
2021-04-14,0.0086,0.0086,0.0086,0.0086
2021-04-15,0.00854,0.00854,0.00854,0.00854
2021-04-16,0.00851,0.00851,0.00851,0.00851
2021-04-19,0.00845,0.00845,0.00845,0.00845
2021-04-20,0.00838,0.00838,0.00838,0.00838
2021-04-21,0.00827,0.00827,0.00827,0.00827
2021-04-22,0.00819,0.00819,0.00819,0.00819
2021-04-23,0.00812,0.00812,0.00812,0.00812
2021-04-26,0.00797,0.00797,0.00797,0.00797
2021-04-27,0.0079,0.0079,0.0079,0.0079
2021-04-28,0.00788,0.00788,0.00788,0.00788
2021-04-29,0.00789,0.00789,0.00789,0.00789
2021-04-30,0.00793,0.00793,0.00793,0.00793
2021-05-04,0.00734,0.00734,0.00734,0.00734
2021-05-05,0.00733,0.00733,0.00733,0.00733
2021-05-06,0.0073,0.0073,0.0073,0.0073
2021-05-07,0.00729,0.00729,0.00729,0.00729
2021-05-10,0.00733,0.00733,0.00733,0.00733
2021-05-11,0.00737,0.00737,0.00737,0.00737
2021-05-12,0.00731,0.00731,0.00731,0.00731
2021-05-13,0.00723,0.00723,0.00723,0.00723
2021-05-14,0.00724,0.00724,0.00724,0.00724
2021-05-17,0.00715,0.00715,0.00715,0.00715
2021-05-18,0.00709,0.00709,0.00709,0.00709
2021-05-19,0.00702,0.00702,0.00702,0.00702
2021-05-20,0.00697,0.00697,0.00697,0.00697
2021-05-21,0.00698,0.00698,0.00698,0.00698
2021-05-24,0.00676,0.00676,0.00676,0.00676
2021-05-25,0.00672,0.00672,0.00672,0.00672
2021-05-26,0.00666,0.00666,0.00666,0.00666
2021-05-27,0.00665,0.00665,0.00665,0.00665
2021-05-28,0.00669,0.00669,0.00669,0.00669
2021-05-31,0.00621,0.00621,0.00621,0.00621
2021-06-01,0.00601,0.00601,0.00601,0.00601
2021-06-02,0.00599,0.00599,0.00599,0.00599
2021-06-04,0.0058,0.0058,0.0058,0.0058
2021-06-07,0.00571,0.00571,0.00571,0.00571
2021-06-08,0.00568,0.00568,0.00568,0.00568
2021-06-09,0.00569,0.00569,0.00569,0.00569
2021-06-10,0.0057,0.0057,0.0057,0.0057
2021-06-11,0.00569,0.00569,0.00569,0.00569
2021-06-14,0.00565,0.00565,0.00565,0.00565
2021-06-15,0.00573,0.00573,0.00573,0.00573
2021-06-16,0.00573,0.00573,0.00573,0.00573
2021-06-17,0.00572,0.00572,0.00572,0.00572
2021-06-18,0.00574,0.00574,0.00574,0.00574
2021-06-21,0.00579,0.00579,0.00579,0.00579
2021-06-22,0.00581,0.00581,0.00581,0.00581
2021-06-23,0.00584,0.00584,0.00584,0.00584
2021-06-24,0.00599,0.00599,0.00599,0.00599
2021-06-25,0.00601,0.00601,0.00601,0.00601
2021-06-28,0.00688,0.00688,0.00688,0.00688
2021-06-29,0.0069,0.0069,0.0069,0.0069
2021-06-30,0.00686,0.00686,0.00686,0.00686
2021-07-01,0.00694,0.00694,0.00694,0.00694
2021-07-02,0.00696,0.00696,0.00696,0.00696
2021-07-05,0.00728,0.00728,0.00728,0.00728
2021-07-06,0.0073,0.0073,0.0073,0.0073
2021-07-07,0.00786,0.00786,0.00786,0.00786
2021-07-08,0.00806,0.00806,0.00806,0.00806
2021-07-09,0.00807,0.00807,0.00807,0.00807
2021-07-12,0.00855,0.00855,0.00855,0.00855
2021-07-13,0.0087,0.0087,0.0087,0.0087
2021-07-14,0.00887,0.00887,0.00887,0.00887
