Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2024-03-28,5.334,5.334,5.334,5.334
2024-03-29,5,5,5,5
2024-04-02,5.522,5.522,5.522,5.522
2024-04-03,5.636,5.636,5.636,5.636
2024-04-04,5.606,5.606,5.606,5.606
2024-04-05,5.637,5.637,5.637,5.637
2024-04-08,5.569,5.569,5.569,5.569
2024-04-09,5.611,5.611,5.611,5.611
2024-04-10,5.524,5.524,5.524,5.524
2024-04-11,5.519,5.519,5.519,5.519
2024-04-12,5.558,5.558,5.558,5.558
2024-04-15,5.558,5.558,5.558,5.558
2024-04-16,5.714,5.714,5.714,5.714
2024-04-17,5.789,5.789,5.789,5.789
2024-04-18,5.773,5.773,5.773,5.773
2024-04-19,5.584,5.584,5.584,5.584
2024-04-22,5.494,5.494,5.494,5.494
2024-04-23,5.573,5.573,5.573,5.573
2024-04-24,5.519,5.519,5.519,5.519
2024-04-25,5.581,5.581,5.581,5.581
2024-04-26,5.397,5.397,5.397,5.397
2024-04-29,5.795,5.795,5.795,5.795
2024-04-30,5.755,5.755,5.755,5.755
2024-05-02,5.672,5.672,5.672,5.672
2024-05-06,5.521,5.521,5.521,5.521
2024-05-07,5.641,5.641,5.641,5.641
2024-05-08,5.51,5.51,5.51,5.51
2024-05-09,5.552,5.552,5.552,5.552
2024-05-10,5.571,5.571,5.571,5.571
2024-05-13,5.617,5.617,5.617,5.617
2024-05-14,5.655,5.655,5.655,5.655
2024-05-15,5.797,5.797,5.797,5.797
2024-05-16,5.665,5.665,5.665,5.665
2024-05-17,5.581,5.581,5.581,5.581
2024-05-20,5.576,5.576,5.576,5.576
2024-05-21,5.564,5.564,5.564,5.564
2024-05-22,5.469,5.469,5.469,5.469
2024-05-23,5.418,5.418,5.418,5.418
2024-05-24,5.336,5.336,5.336,5.336
2024-05-27,5.562,5.562,5.562,5.562
2024-05-28,5.514,5.514,5.514,5.514
2024-05-29,5.784,5.784,5.784,5.784
2024-05-31,5.756,5.756,5.756,5.756
2024-06-03,5.398,5.398,5.398,5.398
2024-06-04,5.508,5.508,5.508,5.508
2024-06-05,5.681,5.681,5.681,5.681
2024-06-06,5.635,5.635,5.635,5.635
2024-06-07,5.625,5.625,5.625,5.625
2024-06-10,5.587,5.587,5.587,5.587
2024-06-11,5.671,5.671,5.671,5.671
2024-06-12,5.647,5.647,5.647,5.647
2024-06-13,5.605,5.605,5.605,5.605
2024-06-14,5.507,5.507,5.507,5.507
2024-06-17,5.428,5.428,5.428,5.428
2024-06-18,5.392,5.392,5.392,5.392
2024-06-19,5.461,5.461,5.461,5.461
2024-06-20,5.493,5.493,5.493,5.493
2024-06-21,5.447,5.447,5.447,5.447
2024-06-24,5.46,5.46,5.46,5.46
2024-06-25,5.635,5.635,5.635,5.635
2024-06-26,5.637,5.637,5.637,5.637
2024-06-27,5.498,5.498,5.498,5.498
2024-06-28,5.455,5.455,5.455,5.455
2024-07-01,5.598,5.598,5.598,5.598
2024-07-02,5.568,5.568,5.568,5.568
2024-07-03,5.555,5.555,5.555,5.555
2024-07-04,5.592,5.592,5.592,5.592
2024-07-05,5.655,5.655,5.655,5.655
2024-07-08,5.611,5.611,5.611,5.611
2024-07-09,5.673,5.673,5.673,5.673
2024-07-10,5.582,5.582,5.582,5.582
2024-07-11,5.554,5.554,5.554,5.554
2024-07-12,5.543,5.543,5.543,5.543
2024-07-15,5.655,5.655,5.655,5.655
2024-07-16,5.659,5.659,5.659,5.659
2024-07-17,5.603,5.603,5.603,5.603
2024-07-18,5.637,5.637,5.637,5.637
2024-07-19,5.513,5.513,5.513,5.513
2024-07-22,5.542,5.542,5.542,5.542
2024-07-23,5.615,5.615,5.615,5.615
2024-07-24,5.638,5.638,5.638,5.638
2024-07-25,5.656,5.656,5.656,5.656
2024-07-26,5.411,5.411,5.411,5.411
2024-07-29,5.406,5.406,5.406,5.406
2024-07-30,5.492,5.492,5.492,5.492
2024-07-31,4.79,4.79,4.79,4.79
2024-08-01,5.574,5.574,5.574,5.574
2024-08-02,5.653,5.653,5.653,5.653
2024-08-05,5.66,5.66,5.66,5.66
2024-08-06,5.675,5.675,5.675,5.675
2024-08-07,5.666,5.666,5.666,5.666
2024-08-08,5.689,5.689,5.689,5.689
2024-08-09,5.654,5.654,5.654,5.654
2024-08-12,5.584,5.584,5.584,5.584
2024-08-13,5.555,5.555,5.555,5.555
2024-08-14,5.582,5.582,5.582,5.582
2024-08-16,5.583,5.583,5.583,5.583
2024-08-19,5.532,5.532,5.532,5.532
2024-08-20,5.587,5.587,5.587,5.587
2024-08-21,5.643,5.643,5.643,5.643
2024-08-22,5.605,5.605,5.605,5.605
2024-08-23,5.55,5.55,5.55,5.55
2024-08-26,5.58,5.58,5.58,5.58
2024-08-27,5.72,5.72,5.72,5.72
2024-08-28,5.765,5.765,5.765,5.765
2024-08-29,5.908,5.908,5.908,5.908
2024-08-30,5.223,5.223,5.223,5.223
2024-09-02,5.519,5.519,5.519,5.519
2024-09-03,5.631,5.631,5.631,5.631
2024-09-04,5.563,5.563,5.563,5.563
2024-09-05,5.587,5.587,5.587,5.587
2024-09-06,5.584,5.584,5.584,5.584
2024-09-09,5.667,5.667,5.667,5.667
2024-09-10,5.638,5.638,5.638,5.638
2024-09-11,5.616,5.616,5.616,5.616
2024-09-12,5.663,5.663,5.663,5.663
2024-09-13,5.606,5.606,5.606,5.606
2024-09-16,5.639,5.639,5.639,5.639
2024-09-17,5.557,5.557,5.557,5.557
2024-09-18,5.625,5.625,5.625,5.625
2024-09-19,5.611,5.611,5.611,5.611
2024-09-20,5.347,5.347,5.347,5.347
2024-09-23,5.38,5.38,5.38,5.38
2024-09-24,5.424,5.424,5.424,5.424
2024-09-25,5.38,5.38,5.38,5.38
2024-09-26,5.353,5.353,5.353,5.353
2024-09-27,5.585,5.585,5.585,5.585
2024-09-30,4.937,4.937,4.937,4.937
2024-10-01,5.51,5.51,5.51,5.51
2024-10-02,5.574,5.574,5.574,5.574
2024-10-03,5.484,5.484,5.484,5.484
2024-10-04,5.536,5.536,5.536,5.536
2024-10-07,5.56,5.56,5.56,5.56
2024-10-08,5.596,5.596,5.596,5.596
2024-10-09,5.601,5.601,5.601,5.601
2024-10-10,5.621,5.621,5.621,5.621
2024-10-11,5.505,5.505,5.505,5.505
2024-10-14,5.492,5.492,5.492,5.492
2024-10-15,5.705,5.705,5.705,5.705
2024-10-16,5.716,5.716,5.716,5.716
2024-10-17,5.655,5.655,5.655,5.655
2024-10-18,5.414,5.414,5.414,5.414
2024-10-21,5.423,5.423,5.423,5.423
2024-10-22,5.534,5.534,5.534,5.534
2024-10-23,5.448,5.448,5.448,5.448
2024-10-24,5.616,5.616,5.616,5.616
2024-10-25,5.515,5.515,5.515,5.515
2024-10-28,5.607,5.607,5.607,5.607
2024-10-29,5.564,5.564,5.564,5.564
2024-10-30,5.721,5.721,5.721,5.721
2024-10-31,4.408,4.408,4.408,4.408
2024-11-04,5.729,5.729,5.729,5.729
2024-11-05,5.571,5.571,5.571,5.571
2024-11-06,5.613,5.613,5.613,5.613
2024-11-07,5.602,5.602,5.602,5.602
2024-11-08,5.704,5.704,5.704,5.704
2024-11-12,5.712,5.712,5.712,5.712
2024-11-13,5.733,5.733,5.733,5.733
2024-11-14,5.67,5.67,5.67,5.67
2024-11-15,5.625,5.625,5.625,5.625
2024-11-18,5.567,5.567,5.567,5.567
2024-11-19,5.6,5.6,5.6,5.6
2024-11-20,5.617,5.617,5.617,5.617
2024-11-21,5.577,5.577,5.577,5.577
2024-11-22,5.487,5.487,5.487,5.487
2024-11-25,5.533,5.533,5.533,5.533
2024-11-26,5.583,5.583,5.583,5.583
2024-11-27,5.677,5.677,5.677,5.677
2024-11-28,5.684,5.684,5.684,5.684
2024-11-29,5.519,5.519,5.519,5.519
2024-12-02,5.48,5.48,5.48,5.48
2024-12-03,5.561,5.561,5.561,5.561
2024-12-04,5.624,5.624,5.624,5.624
2024-12-05,5.6,5.6,5.6,5.6
2024-12-06,5.519,5.519,5.519,5.519
2024-12-09,5.57,5.57,5.57,5.57
2024-12-10,5.644,5.644,5.644,5.644
2024-12-11,5.617,5.617,5.617,5.617
2024-12-12,5.568,5.568,5.568,5.568
2024-12-13,5.405,5.405,5.405,5.405
2024-12-16,5.437,5.437,5.437,5.437
2024-12-17,5.519,5.519,5.519,5.519
2024-12-18,5.387,5.387,5.387,5.387
2024-12-19,5.328,5.328,5.328,5.328
2024-12-20,5.311,5.311,5.311,5.311
2024-12-23,5.431,5.431,5.431,5.431
2024-12-24,5.439,5.439,5.439,5.439
2024-12-27,5.223,5.223,5.223,5.223
2024-12-30,5.454,5.454,5.454,5.454
2024-12-31,4.851,4.851,4.851,4.851
2025-01-02,5.398,5.398,5.398,5.398
2025-01-03,5.509,5.509,5.509,5.509
2025-01-07,5.446,5.446,5.446,5.446
2025-01-08,5.544,5.544,5.544,5.544
2025-01-09,5.569,5.569,5.569,5.569
2025-01-10,5.49,5.49,5.49,5.49
2025-01-13,5.555,5.555,5.555,5.555
2025-01-14,5.577,5.577,5.577,5.577
2025-01-15,5.746,5.746,5.746,5.746
2025-01-16,5.675,5.675,5.675,5.675
2025-01-17,5.52,5.52,5.52,5.52
2025-01-20,5.526,5.526,5.526,5.526
2025-01-21,5.551,5.551,5.551,5.551
2025-01-22,5.61,5.61,5.61,5.61
2025-01-23,5.564,5.564,5.564,5.564
2025-01-24,5.503,5.503,5.503,5.503
2025-01-27,5.484,5.484,5.484,5.484
2025-01-28,5.598,5.598,5.598,5.598
2025-01-29,5.685,5.685,5.685,5.685
2025-01-30,5.663,5.663,5.663,5.663
2025-01-31,4.953,4.953,4.953,4.953
2025-02-03,5.366,5.366,5.366,5.366
2025-02-04,5.526,5.526,5.526,5.526
2025-02-05,5.518,5.518,5.518,5.518
2025-02-06,5.592,5.592,5.592,5.592
2025-02-07,5.434,5.434,5.434,5.434
2025-02-10,5.548,5.548,5.548,5.548
2025-02-11,5.538,5.538,5.538,5.538
2025-02-12,5.498,5.498,5.498,5.498
2025-02-13,5.509,5.509,5.509,5.509
2025-02-14,5.472,5.472,5.472,5.472
2025-02-17,5.525,5.525,5.525,5.525
2025-02-18,5.483,5.483,5.483,5.483
2025-02-19,5.427,5.427,5.427,5.427
2025-02-20,5.613,5.613,5.613,5.613
2025-02-21,5.514,5.514,5.514,5.514
2025-02-24,5.455,5.455,5.455,5.455
2025-02-25,5.501,5.501,5.501,5.501
2025-02-26,5.395,5.395,5.395,5.395
2025-02-27,5.448,5.448,5.448,5.448
2025-02-28,4.352,4.352,4.352,4.352
2025-03-03,5.432,5.432,5.432,5.432
2025-03-04,5.445,5.445,5.445,5.445
2025-03-05,5.456,5.456,5.456,5.456
2025-03-06,5.525,5.525,5.525,5.525
2025-03-07,5.439,5.439,5.439,5.439
2025-03-10,5.567,5.567,5.567,5.567
2025-03-11,5.506,5.506,5.506,5.506
2025-03-12,5.537,5.537,5.537,5.537
2025-03-13,5.485,5.485,5.485,5.485
2025-03-14,5.463,5.463,5.463,5.463
2025-03-17,5.562,5.562,5.562,5.562
2025-03-18,5.521,5.521,5.521,5.521
2025-03-19,5.521,5.521,5.521,5.521
2025-03-20,5.532,5.532,5.532,5.532
2025-03-21,5.557,5.557,5.557,5.557
2025-03-24,5.528,5.528,5.528,5.528
2025-03-25,5.522,5.522,5.522,5.522
2025-03-26,5.497,5.497,5.497,5.497
2025-03-27,5.573,5.573,5.573,5.573
2025-03-28,5.546,5.546,5.546,5.546
2025-03-31,4.614,4.614,4.614,4.614
2025-04-01,5.56,5.56,5.56,5.56
2025-04-02,5.566,5.566,5.566,5.566
2025-04-03,5.55,5.55,5.55,5.55
2025-04-04,5.579,5.579,5.579,5.579
2025-04-07,5.511,5.511,5.511,5.511
2025-04-08,5.57,5.57,5.57,5.57
2025-04-09,5.566,5.566,5.566,5.566
2025-04-10,5.635,5.635,5.635,5.635
2025-04-11,5.753,5.753,5.753,5.753
2025-04-14,5.517,5.517,5.517,5.517
2025-04-15,5.568,5.568,5.568,5.568
2025-04-16,5.627,5.627,5.627,5.627
2025-04-17,5.713,5.713,5.713,5.713
2025-04-18,5.643,5.643,5.643,5.643
2025-04-22,5.618,5.618,5.618,5.618
2025-04-23,5.573,5.573,5.573,5.573
2025-04-24,5.515,5.515,5.515,5.515
2025-04-25,5.586,5.586,5.586,5.586
2025-04-28,5.609,5.609,5.609,5.609
2025-04-29,5.54,5.54,5.54,5.54
2025-04-30,5.731,5.731,5.731,5.731
2025-05-02,5.531,5.531,5.531,5.531
2025-05-05,5.599,5.599,5.599,5.599
2025-05-06,5.577,5.577,5.577,5.577
2025-05-07,5.585,5.585,5.585,5.585
2025-05-08,5.482,5.482,5.482,5.482
2025-05-09,5.688,5.688,5.688,5.688
2025-05-12,5.104,5.104,5.104,5.104
2025-05-13,5.078,5.078,5.078,5.078
2025-05-14,5.065,5.065,5.065,5.065
2025-05-15,5.112,5.112,5.112,5.112
2025-05-16,5.094,5.094,5.094,5.094
2025-05-19,5.095,5.095,5.095,5.095
2025-05-20,5.125,5.125,5.125,5.125
2025-05-21,5.091,5.091,5.091,5.091
2025-05-22,5.054,5.054,5.054,5.054
2025-05-23,5.077,5.077,5.077,5.077
2025-05-26,4.987,4.987,4.987,4.987
2025-05-27,5.004,5.004,5.004,5.004
2025-05-28,5.047,5.047,5.047,5.047
2025-05-29,5.084,5.084,5.084,5.084
2025-05-30,4.437,4.437,4.437,4.437
2025-06-02,5.125,5.125,5.125,5.125
2025-06-03,5.145,5.145,5.145,5.145
2025-06-04,5.022,5.022,5.022,5.022
2025-06-05,5.021,5.021,5.021,5.021
2025-06-06,4.987,4.987,4.987,4.987
2025-06-09,5.078,5.078,5.078,5.078
2025-06-10,5.168,5.168,5.168,5.168
2025-06-11,5.161,5.161,5.161,5.161
2025-06-12,5.18,5.18,5.18,5.18
2025-06-13,5.1,5.1,5.1,5.1
2025-06-16,5.067,5.067,5.067,5.067
2025-06-17,5.057,5.057,5.057,5.057
2025-06-18,5.009,5.009,5.009,5.009
2025-06-20,5.1,5.1,5.1,5.1
2025-06-23,5.067,5.067,5.067,5.067
2025-06-24,5.029,5.029,5.029,5.029
2025-06-25,5.055,5.055,5.055,5.055
2025-06-26,5.031,5.031,5.031,5.031
2025-06-27,5.059,5.059,5.059,5.059
2025-06-30,5.044,5.044,5.044,5.044
2025-07-01,4.983,4.983,4.983,4.983
2025-07-02,5.03,5.03,5.03,5.03
2025-07-03,4.969,4.969,4.969,4.969
2025-07-04,4.905,4.905,4.905,4.905
2025-07-07,5.008,5.008,5.008,5.008
2025-07-08,4.999,4.999,4.999,4.999
2025-07-09,5.049,5.049,5.049,5.049
2025-07-10,4.982,4.982,4.982,4.982
2025-07-11,5.067,5.067,5.067,5.067
2025-07-14,4.915,4.915,4.915,4.915
2025-07-15,4.957,4.957,4.957,4.957
2025-07-16,4.923,4.923,4.923,4.923
2025-07-17,4.915,4.915,4.915,4.915
2025-07-18,4.849,4.849,4.849,4.849
2025-07-21,4.893,4.893,4.893,4.893
2025-07-22,4.89,4.89,4.89,4.89
2025-07-23,4.876,4.876,4.876,4.876
2025-07-24,4.841,4.841,4.841,4.841
2025-07-25,4.931,4.931,4.931,4.931
2025-07-28,4.796,4.796,4.796,4.796
2025-07-29,4.611,4.611,4.611,4.611
2025-07-30,4.59,4.59,4.59,4.59
2025-07-31,4.268,4.268,4.268,4.268
2025-08-01,4.899,4.899,4.899,4.899
2025-08-04,4.859,4.859,4.859,4.859
2025-08-05,4.733,4.733,4.733,4.733
2025-08-06,4.657,4.657,4.657,4.657
2025-08-07,4.648,4.648,4.648,4.648
2025-08-08,4.983,4.983,4.983,4.983
2025-08-11,4.918,4.918,4.918,4.918
2025-08-12,4.894,4.894,4.894,4.894
2025-08-13,4.873,4.873,4.873,4.873
2025-08-14,4.961,4.961,4.961,4.961
2025-08-18,5.024,5.024,5.024,5.024
2025-08-19,4.925,4.925,4.925,4.925
2025-08-20,4.964,4.964,4.964,4.964
2025-08-21,5.001,5.001,5.001,5.001
2025-08-22,4.968,4.968,4.968,4.968
2025-08-25,4.928,4.928,4.928,4.928
2025-08-26,4.896,4.896,4.896,4.896
2025-08-27,4.892,4.892,4.892,4.892
2025-08-28,4.788,4.788,4.788,4.788
2025-08-29,3.775,3.775,3.775,3.775
2025-09-01,4.762,4.762,4.762,4.762
2025-09-02,4.637,4.637,4.637,4.637
2025-09-03,4.55,4.55,4.55,4.55
2025-09-04,4.375,4.375,4.375,4.375
2025-09-05,4.485,4.485,4.485,4.485
2025-09-08,4.609,4.609,4.609,4.609
2025-09-09,4.719,4.719,4.719,4.719
2025-09-10,4.687,4.687,4.687,4.687
2025-09-11,4.612,4.612,4.612,4.612
2025-09-12,4.628,4.628,4.628,4.628
2025-09-15,4.72,4.72,4.72,4.72
2025-09-16,4.618,4.618,4.618,4.618
2025-09-17,4.6,4.6,4.6,4.6
2025-09-18,4.601,4.601,4.601,4.601
2025-09-19,4.553,4.553,4.553,4.553
2025-09-22,4.611,4.611,4.611,4.611
2025-09-23,4.556,4.556,4.556,4.556
2025-09-24,4.605,4.605,4.605,4.605
2025-09-25,4.566,4.566,4.566,4.566
2025-09-26,4.555,4.555,4.555,4.555
2025-09-29,4.544,4.544,4.544,4.544
2025-09-30,4.107,4.107,4.107,4.107
2025-10-01,4.556,4.556,4.556,4.556
2025-10-02,4.515,4.515,4.515,4.515
2025-10-03,4.612,4.612,4.612,4.612
2025-10-06,4.52,4.52,4.52,4.52
2025-10-07,4.557,4.557,4.557,4.557
2025-10-08,4.419,4.419,4.419,4.419
2025-10-09,4.295,4.295,4.295,4.295
2025-10-10,4.405,4.405,4.405,4.405
2025-10-13,4.416,4.416,4.416,4.416
2025-10-14,4.436,4.436,4.436,4.436
2025-10-15,4.407,4.407,4.407,4.407
2025-10-16,4.439,4.439,4.439,4.439
2025-10-17,4.378,4.378,4.378,4.378
2025-10-20,4.394,4.394,4.394,4.394
2025-10-21,4.389,4.389,4.389,4.389
2025-10-22,4.341,4.341,4.341,4.341
2025-10-23,4.218,4.218,4.218,4.218
2025-10-24,4.237,4.237,4.237,4.237
2025-10-27,4.368,4.368,4.368,4.368
2025-10-28,4.375,4.375,4.375,4.375
2025-10-29,4.26,4.26,4.26,4.26
2025-10-30,4.23,4.23,4.23,4.23
2025-10-31,3.228,3.228,3.228,3.228
2025-11-03,4.338,4.338,4.338,4.338
2025-11-04,4.29,4.29,4.29,4.29
2025-11-05,4.298,4.298,4.298,4.298
2025-11-06,4.276,4.276,4.276,4.276
2025-11-07,4.323,4.323,4.323,4.323
2025-11-10,4.195,4.195,4.195,4.195
2025-11-12,4.201,4.201,4.201,4.201
2025-11-13,4.206,4.206,4.206,4.206
2025-11-14,4.233,4.233,4.233,4.233
2025-11-17,4.163,4.163,4.163,4.163
2025-11-18,4.159,4.159,4.159,4.159
2025-11-19,4.128,4.128,4.128,4.128
2025-11-20,4.135,4.135,4.135,4.135
2025-11-21,3.943,3.943,3.943,3.943
2025-11-24,4.103,4.103,4.103,4.103
2025-11-25,4.109,4.109,4.109,4.109
2025-11-26,4.115,4.115,4.115,4.115
2025-11-27,4.071,4.071,4.071,4.071
2025-11-28,3.289,3.289,3.289,3.289
2025-12-01,4.137,4.137,4.137,4.137
2025-12-02,4.022,4.022,4.022,4.022
2025-12-03,3.931,3.931,3.931,3.931
2025-12-04,3.717,3.717,3.717,3.717
2025-12-05,3.956,3.956,3.956,3.956
2025-12-08,3.857,3.857,3.857,3.857
2025-12-09,3.874,3.874,3.874,3.874
2025-12-10,3.839,3.839,3.839,3.839
2025-12-11,3.825,3.825,3.825,3.825
2025-12-12,3.858,3.858,3.858,3.858
2025-12-15,3.827,3.827,3.827,3.827
2025-12-16,3.778,3.778,3.778,3.778
2025-12-17,3.718,3.718,3.718,3.718
2025-12-18,3.675,3.675,3.675,3.675
2025-12-19,3.572,3.572,3.572,3.572
2025-12-22,3.607,3.607,3.607,3.607
2025-12-23,3.563,3.563,3.563,3.563
2025-12-29,3.534,3.534,3.534,3.534
2025-12-30,3.528,3.528,3.528,3.528
2025-12-31,2.619,2.619,2.619,2.619
2026-01-02,3.634,3.634,3.634,3.634
2026-01-05,3.597,3.597,3.597,3.597
2026-01-07,3.618,3.618,3.618,3.618
2026-01-08,3.596,3.596,3.596,3.596
2026-01-09,3.948,3.948,3.948,3.948
2026-01-12,3.847,3.847,3.847,3.847
2026-01-13,3.85,3.85,3.85,3.85
2026-01-14,3.875,3.875,3.875,3.875
2026-01-15,3.881,3.881,3.881,3.881
2026-01-16,3.869,3.869,3.869,3.869
2026-01-19,3.764,3.764,3.764,3.764
2026-01-20,3.794,3.794,3.794,3.794
2026-01-21,3.84,3.84,3.84,3.84
2026-01-22,3.868,3.868,3.868,3.868
2026-01-23,3.862,3.862,3.862,3.862
2026-01-26,3.8,3.8,3.8,3.8
2026-01-27,3.749,3.749,3.749,3.749
2026-01-28,3.784,3.784,3.784,3.784
2026-01-29,3.766,3.766,3.766,3.766
2026-01-30,3.149,3.149,3.149,3.149
2026-02-02,3.617,3.617,3.617,3.617
2026-02-03,3.809,3.809,3.809,3.809
2026-02-04,3.778,3.778,3.778,3.778
2026-02-05,3.757,3.757,3.757,3.757
2026-02-06,3.707,3.707,3.707,3.707
2026-02-09,3.835,3.835,3.835,3.835
2026-02-10,3.822,3.822,3.822,3.822
2026-02-11,3.828,3.828,3.828,3.828
2026-02-12,3.828,3.828,3.828,3.828
2026-02-13,3.835,3.835,3.835,3.835
2026-02-16,3.765,3.765,3.765,3.765
2026-02-17,3.862,3.862,3.862,3.862
2026-02-18,3.861,3.861,3.861,3.861
2026-02-19,3.891,3.891,3.891,3.891
2026-02-20,3.885,3.885,3.885,3.885
2026-02-23,3.841,3.841,3.841,3.841
2026-02-24,3.694,3.694,3.694,3.694
2026-02-25,3.728,3.728,3.728,3.728
2026-02-26,3.755,3.755,3.755,3.755
2026-02-27,3.958,3.958,3.958,3.958
2026-03-02,3.825,3.825,3.825,3.825
2026-03-03,3.768,3.768,3.768,3.768
2026-03-04,3.634,3.634,3.634,3.634
2026-03-05,3.596,3.596,3.596,3.596
2026-03-06,3.624,3.624,3.624,3.624
2026-03-09,3.701,3.701,3.701,3.701
2026-03-10,3.691,3.691,3.691,3.691
2026-03-11,3.691,3.691,3.691,3.691
2026-03-12,3.681,3.681,3.681,3.681
2026-03-13,3.681,3.681,3.681,3.681
2026-03-16,3.674,3.674,3.674,3.674
2026-03-17,3.633,3.633,3.633,3.633
2026-03-18,3.625,3.625,3.625,3.625
2026-03-19,3.639,3.639,3.639,3.639
2026-03-20,3.65,3.65,3.65,3.65
2026-03-23,3.594,3.594,3.594,3.594
2026-03-24,3.572,3.572,3.572,3.572
