Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie
2021-12-20,1.188,1.188,1.188,1.188
2021-12-21,1.221,1.221,1.221,1.221
2021-12-22,1.238,1.238,1.238,1.238
2021-12-23,1.245,1.245,1.245,1.245
2021-12-24,1.192,1.192,1.192,1.192
2021-12-27,1.05,1.05,1.05,1.05
2021-12-28,1.203,1.203,1.203,1.203
2021-12-29,1.199,1.199,1.199,1.199
2021-12-30,1.131,1.131,1.131,1.131
2021-12-31,0.558,0.558,0.558,0.558
2022-01-03,1.225,1.225,1.225,1.225
2022-01-04,1.002,1.002,1.002,1.002
2022-01-05,1.63,1.63,1.63,1.63
2022-01-07,1.816,1.816,1.816,1.816
2022-01-10,1.761,1.761,1.761,1.761
2022-01-11,1.648,1.648,1.648,1.648
2022-01-12,1.538,1.538,1.538,1.538
2022-01-13,1.576,1.576,1.576,1.576
2022-01-14,1.547,1.547,1.547,1.547
2022-01-17,1.385,1.385,1.385,1.385
2022-01-18,1.659,1.659,1.659,1.659
2022-01-19,1.692,1.692,1.692,1.692
2022-01-20,1.565,1.565,1.565,1.565
2022-01-21,1.67,1.67,1.67,1.67
2022-01-24,1.665,1.665,1.665,1.665
2022-01-25,1.727,1.727,1.727,1.727
2022-01-26,1.886,1.886,1.886,1.886
2022-01-27,1.862,1.862,1.862,1.862
2022-01-28,1.507,1.507,1.507,1.507
2022-01-31,1.407,1.407,1.407,1.407
2022-02-01,1.473,1.473,1.473,1.473
2022-02-02,1.616,1.616,1.616,1.616
2022-02-03,1.585,1.585,1.585,1.585
2022-02-04,1.795,1.795,1.795,1.795
2022-02-07,1.612,1.612,1.612,1.612
2022-02-08,1.532,1.532,1.532,1.532
2022-02-09,1.867,1.867,1.867,1.867
2022-02-10,2.06,2.06,2.06,2.06
2022-02-11,2.083,2.083,2.083,2.083
2022-02-14,1.84,1.84,1.84,1.84
2022-02-15,1.944,1.944,1.944,1.944
2022-02-16,2.112,2.112,2.112,2.112
2022-02-17,2.224,2.224,2.224,2.224
2022-02-18,1.968,1.968,1.968,1.968
2022-02-21,2.023,2.023,2.023,2.023
2022-02-22,2.152,2.152,2.152,2.152
2022-02-23,1.878,1.878,1.878,1.878
2022-02-24,2.058,2.058,2.058,2.058
2022-02-25,1.771,1.771,1.771,1.771
2022-02-28,1.586,1.586,1.586,1.586
2022-03-01,2.223,2.223,2.223,2.223
2022-03-02,2.443,2.443,2.443,2.443
2022-03-03,2.317,2.317,2.317,2.317
2022-03-04,2.285,2.285,2.285,2.285
2022-03-07,2.292,2.292,2.292,2.292
2022-03-08,2.105,2.105,2.105,2.105
2022-03-09,2.725,2.725,2.725,2.725
2022-03-10,2.866,2.866,2.866,2.866
2022-03-11,2.8,2.8,2.8,2.8
2022-03-14,2.833,2.833,2.833,2.833
2022-03-15,2.866,2.866,2.866,2.866
2022-03-16,2.899,2.899,2.899,2.899
2022-03-17,2.869,2.869,2.869,2.869
2022-03-18,2.799,2.799,2.799,2.799
2022-03-21,2.761,2.761,2.761,2.761
2022-03-22,2.748,2.748,2.748,2.748
2022-03-23,2.853,2.853,2.853,2.853
2022-03-24,2.484,2.484,2.484,2.484
2022-03-25,2.421,2.421,2.421,2.421
2022-03-28,2.602,2.602,2.602,2.602
2022-03-29,2.32,2.32,2.32,2.32
2022-03-30,2.638,2.638,2.638,2.638
2022-03-31,2.312,2.312,2.312,2.312
2022-04-01,2.935,2.935,2.935,2.935
2022-04-04,3.125,3.125,3.125,3.125
2022-04-05,3.289,3.289,3.289,3.289
2022-04-06,3.365,3.365,3.365,3.365
2022-04-07,4.243,4.243,4.243,4.243
2022-04-08,4.115,4.115,4.115,4.115
2022-04-11,4.073,4.073,4.073,4.073
2022-04-12,3.999,3.999,3.999,3.999
2022-04-13,4.016,4.016,4.016,4.016
2022-04-14,4.027,4.027,4.027,4.027
2022-04-15,3.863,3.863,3.863,3.863
2022-04-19,3.949,3.949,3.949,3.949
2022-04-20,4.004,4.004,4.004,4.004
2022-04-21,3.946,3.946,3.946,3.946
2022-04-22,3.93,3.93,3.93,3.93
2022-04-25,3.916,3.916,3.916,3.916
2022-04-26,3.892,3.892,3.892,3.892
2022-04-27,4.053,4.053,4.053,4.053
2022-04-28,3.99,3.99,3.99,3.99
2022-04-29,3.521,3.521,3.521,3.521
2022-05-02,3.905,3.905,3.905,3.905
2022-05-04,4.282,4.282,4.282,4.282
2022-05-05,4.152,4.152,4.152,4.152
2022-05-06,4.747,4.747,4.747,4.747
2022-05-09,4.631,4.631,4.631,4.631
2022-05-10,4.673,4.673,4.673,4.673
2022-05-11,4.751,4.751,4.751,4.751
2022-05-12,4.686,4.686,4.686,4.686
2022-05-13,4.763,4.763,4.763,4.763
2022-05-16,4.667,4.667,4.667,4.667
2022-05-17,4.611,4.611,4.611,4.611
2022-05-18,4.617,4.617,4.617,4.617
2022-05-19,4.654,4.654,4.654,4.654
2022-05-20,4.593,4.593,4.593,4.593
2022-05-23,4.62,4.62,4.62,4.62
2022-05-24,4.814,4.814,4.814,4.814
2022-05-25,4.549,4.549,4.549,4.549
2022-05-26,4.701,4.701,4.701,4.701
2022-05-27,4.721,4.721,4.721,4.721
2022-05-30,4.579,4.579,4.579,4.579
2022-05-31,4.742,4.742,4.742,4.742
2022-06-01,4.745,4.745,4.745,4.745
2022-06-02,4.695,4.695,4.695,4.695
2022-06-03,5.005,5.005,5.005,5.005
2022-06-06,4.837,4.837,4.837,4.837
2022-06-07,4.819,4.819,4.819,4.819
2022-06-08,4.795,4.795,4.795,4.795
2022-06-09,5.322,5.322,5.322,5.322
2022-06-10,5.428,5.428,5.428,5.428
2022-06-13,5.435,5.435,5.435,5.435
2022-06-14,5.375,5.375,5.375,5.375
2022-06-15,5.463,5.463,5.463,5.463
2022-06-17,5.328,5.328,5.328,5.328
2022-06-20,5.007,5.007,5.007,5.007
2022-06-21,5.142,5.142,5.142,5.142
2022-06-22,5.296,5.296,5.296,5.296
2022-06-23,5.252,5.252,5.252,5.252
2022-06-24,5.102,5.102,5.102,5.102
2022-06-27,4.775,4.775,4.775,4.775
2022-06-28,5.332,5.332,5.332,5.332
2022-06-29,5.438,5.438,5.438,5.438
2022-06-30,5.173,5.173,5.173,5.173
2022-07-01,5.84,5.84,5.84,5.84
2022-07-04,5.789,5.789,5.789,5.789
2022-07-05,5.748,5.748,5.748,5.748
2022-07-06,5.826,5.826,5.826,5.826
2022-07-07,5.977,5.977,5.977,5.977
2022-07-08,6.129,6.129,6.129,6.129
2022-07-11,6.016,6.016,6.016,6.016
2022-07-12,6.034,6.034,6.034,6.034
2022-07-13,6.01,6.01,6.01,6.01
2022-07-14,6.095,6.095,6.095,6.095
2022-07-15,6.097,6.097,6.097,6.097
2022-07-18,5.9,5.9,5.9,5.9
2022-07-19,6.026,6.026,6.026,6.026
2022-07-20,6.057,6.057,6.057,6.057
2022-07-21,6.078,6.078,6.078,6.078
2022-07-22,6.101,6.101,6.101,6.101
2022-07-25,6.364,6.364,6.364,6.364
2022-07-26,6.082,6.082,6.082,6.082
2022-07-27,6.081,6.081,6.081,6.081
2022-07-28,6.075,6.075,6.075,6.075
2022-07-29,5.809,5.809,5.809,5.809
2022-08-01,6.326,6.326,6.326,6.326
2022-08-02,6.309,6.309,6.309,6.309
2022-08-03,6.413,6.413,6.413,6.413
2022-08-04,6.353,6.353,6.353,6.353
2022-08-05,6.059,6.059,6.059,6.059
2022-08-08,6.042,6.042,6.042,6.042
2022-08-09,6.007,6.007,6.007,6.007
2022-08-10,6.05,6.05,6.05,6.05
2022-08-11,6.074,6.074,6.074,6.074
2022-08-12,6.108,6.108,6.108,6.108
2022-08-16,6.197,6.197,6.197,6.197
2022-08-17,6.369,6.369,6.369,6.369
2022-08-18,6.289,6.289,6.289,6.289
2022-08-19,6.269,6.269,6.269,6.269
2022-08-22,6.151,6.151,6.151,6.151
2022-08-23,6.094,6.094,6.094,6.094
2022-08-24,6.085,6.085,6.085,6.085
2022-08-25,6.056,6.056,6.056,6.056
2022-08-26,6.01,6.01,6.01,6.01
2022-08-29,5.998,5.998,5.998,5.998
2022-08-30,6.33,6.33,6.33,6.33
2022-08-31,5.799,5.799,5.799,5.799
2022-09-01,6.361,6.361,6.361,6.361
2022-09-02,6.116,6.116,6.116,6.116
2022-09-05,6.283,6.283,6.283,6.283
2022-09-06,6.361,6.361,6.361,6.361
2022-09-07,6.267,6.267,6.267,6.267
2022-09-08,6.399,6.399,6.399,6.399
2022-09-09,6.363,6.363,6.363,6.363
2022-09-12,6.252,6.252,6.252,6.252
2022-09-13,6.195,6.195,6.195,6.195
2022-09-14,6.08,6.08,6.08,6.08
2022-09-15,6.226,6.226,6.226,6.226
2022-09-16,6.331,6.331,6.331,6.331
2022-09-19,6.538,6.538,6.538,6.538
2022-09-20,6.48,6.48,6.48,6.48
2022-09-21,6.426,6.426,6.426,6.426
2022-09-22,6.424,6.424,6.424,6.424
2022-09-23,6.172,6.172,6.172,6.172
2022-09-26,6.026,6.026,6.026,6.026
2022-09-27,6.26,6.26,6.26,6.26
2022-09-28,6.061,6.061,6.061,6.061
2022-09-29,5.952,5.952,5.952,5.952
2022-09-30,6.023,6.023,6.023,6.023
2022-10-03,6.268,6.268,6.268,6.268
2022-10-04,6.582,6.582,6.582,6.582
2022-10-05,6.537,6.537,6.537,6.537
2022-10-06,6.507,6.507,6.507,6.507
2022-10-07,6.231,6.231,6.231,6.231
2022-10-10,6.296,6.296,6.296,6.296
2022-10-11,6.391,6.391,6.391,6.391
2022-10-12,6.384,6.384,6.384,6.384
2022-10-13,6.357,6.357,6.357,6.357
2022-10-14,6.349,6.349,6.349,6.349
2022-10-17,6.448,6.448,6.448,6.448
2022-10-18,6.353,6.353,6.353,6.353
2022-10-19,6.24,6.24,6.24,6.24
2022-10-20,6.214,6.214,6.214,6.214
2022-10-21,6.222,6.222,6.222,6.222
2022-10-24,6.171,6.171,6.171,6.171
2022-10-25,6.088,6.088,6.088,6.088
2022-10-26,6.124,6.124,6.124,6.124
2022-10-27,6.206,6.206,6.206,6.206
2022-10-28,6.132,6.132,6.132,6.132
2022-10-31,6.006,6.006,6.006,6.006
2022-11-02,6.435,6.435,6.435,6.435
2022-11-03,6.524,6.524,6.524,6.524
2022-11-04,6.532,6.532,6.532,6.532
2022-11-07,6.554,6.554,6.554,6.554
2022-11-08,6.556,6.556,6.556,6.556
2022-11-09,6.507,6.507,6.507,6.507
2022-11-10,6.474,6.474,6.474,6.474
2022-11-14,6.252,6.252,6.252,6.252
2022-11-15,6.305,6.305,6.305,6.305
2022-11-16,6.204,6.204,6.204,6.204
2022-11-17,6.139,6.139,6.139,6.139
2022-11-18,6.092,6.092,6.092,6.092
2022-11-21,6.039,6.039,6.039,6.039
2022-11-22,6.102,6.102,6.102,6.102
2022-11-23,6.113,6.113,6.113,6.113
2022-11-24,6.008,6.008,6.008,6.008
2022-11-25,5.967,5.967,5.967,5.967
2022-11-28,5.943,5.943,5.943,5.943
2022-11-29,5.876,5.876,5.876,5.876
2022-11-30,6.006,6.006,6.006,6.006
2022-12-01,6.165,6.165,6.165,6.165
2022-12-02,6.267,6.267,6.267,6.267
2022-12-05,6.056,6.056,6.056,6.056
2022-12-06,6.068,6.068,6.068,6.068
2022-12-07,6.162,6.162,6.162,6.162
2022-12-08,5.978,5.978,5.978,5.978
2022-12-09,5.916,5.916,5.916,5.916
2022-12-12,5.924,5.924,5.924,5.924
2022-12-13,5.88,5.88,5.88,5.88
2022-12-14,5.999,5.999,5.999,5.999
2022-12-15,6.044,6.044,6.044,6.044
2022-12-16,6.002,6.002,6.002,6.002
2022-12-19,5.91,5.91,5.91,5.91
2022-12-20,5.893,5.893,5.893,5.893
2022-12-21,5.976,5.976,5.976,5.976
2022-12-22,5.835,5.835,5.835,5.835
2022-12-23,5.825,5.825,5.825,5.825
2022-12-27,5.897,5.897,5.897,5.897
2022-12-28,5.882,5.882,5.882,5.882
2022-12-29,5.707,5.707,5.707,5.707
2022-12-30,5.201,5.201,5.201,5.201
2023-01-02,5.484,5.484,5.484,5.484
2023-01-03,5.756,5.756,5.756,5.756
2023-01-04,5.881,5.881,5.881,5.881
2023-01-05,6.096,6.096,6.096,6.096
2023-01-09,5.786,5.786,5.786,5.786
2023-01-10,5.642,5.642,5.642,5.642
2023-01-11,5.865,5.865,5.865,5.865
2023-01-12,5.79,5.79,5.79,5.79
2023-01-13,5.703,5.703,5.703,5.703
2023-01-16,5.972,5.972,5.972,5.972
2023-01-17,5.975,5.975,5.975,5.975
2023-01-18,5.796,5.796,5.796,5.796
2023-01-19,5.798,5.798,5.798,5.798
2023-01-20,5.765,5.765,5.765,5.765
2023-01-23,5.946,5.946,5.946,5.946
2023-01-24,5.66,5.66,5.66,5.66
2023-01-25,5.783,5.783,5.783,5.783
2023-01-26,6.012,6.012,6.012,6.012
2023-01-27,5.898,5.898,5.898,5.898
2023-01-30,5.791,5.791,5.791,5.791
2023-01-31,5.643,5.643,5.643,5.643
2023-02-01,5.748,5.748,5.748,5.748
2023-02-02,5.633,5.633,5.633,5.633
2023-02-03,5.875,5.875,5.875,5.875
2023-02-06,6.149,6.149,6.149,6.149
2023-02-07,5.827,5.827,5.827,5.827
2023-02-08,5.89,5.89,5.89,5.89
2023-02-09,5.984,5.984,5.984,5.984
2023-02-10,6.069,6.069,6.069,6.069
2023-02-13,5.809,5.809,5.809,5.809
2023-02-14,5.905,5.905,5.905,5.905
2023-02-15,5.799,5.799,5.799,5.799
2023-02-16,5.947,5.947,5.947,5.947
2023-02-17,6.028,6.028,6.028,6.028
2023-02-20,6.142,6.142,6.142,6.142
2023-02-21,6.02,6.02,6.02,6.02
2023-02-22,6.052,6.052,6.052,6.052
2023-02-23,5.662,5.662,5.662,5.662
2023-02-24,5.638,5.638,5.638,5.638
2023-02-27,5.823,5.823,5.823,5.823
2023-02-28,5.574,5.574,5.574,5.574
2023-03-01,5.743,5.743,5.743,5.743
2023-03-02,5.603,5.603,5.603,5.603
2023-03-03,5.796,5.796,5.796,5.796
2023-03-06,5.549,5.549,5.549,5.549
2023-03-07,5.46,5.46,5.46,5.46
2023-03-08,5.802,5.802,5.802,5.802
2023-03-09,5.816,5.816,5.816,5.816
2023-03-10,5.808,5.808,5.808,5.808
2023-03-13,5.611,5.611,5.611,5.611
2023-03-14,5.743,5.743,5.743,5.743
2023-03-15,5.68,5.68,5.68,5.68
2023-03-16,6.004,6.004,6.004,6.004
2023-03-17,5.849,5.849,5.849,5.849
2023-03-20,5.656,5.656,5.656,5.656
2023-03-21,5.914,5.914,5.914,5.914
2023-03-22,5.966,5.966,5.966,5.966
2023-03-23,5.731,5.731,5.731,5.731
2023-03-24,5.584,5.584,5.584,5.584
2023-03-27,5.845,5.845,5.845,5.845
2023-03-28,5.956,5.956,5.956,5.956
2023-03-29,5.965,5.965,5.965,5.965
2023-03-30,5.793,5.793,5.793,5.793
2023-03-31,5.234,5.234,5.234,5.234
2023-04-03,5.935,5.935,5.935,5.935
2023-04-04,5.651,5.651,5.651,5.651
2023-04-05,5.715,5.715,5.715,5.715
2023-04-06,5.729,5.729,5.729,5.729
2023-04-07,5.397,5.397,5.397,5.397
2023-04-11,5.932,5.932,5.932,5.932
2023-04-12,5.934,5.934,5.934,5.934
2023-04-13,5.932,5.932,5.932,5.932
2023-04-14,5.849,5.849,5.849,5.849
2023-04-17,5.877,5.877,5.877,5.877
2023-04-18,6.135,6.135,6.135,6.135
2023-04-19,6.017,6.017,6.017,6.017
2023-04-20,5.896,5.896,5.896,5.896
2023-04-21,6.193,6.193,6.193,6.193
2023-04-24,5.978,5.978,5.978,5.978
2023-04-25,5.417,5.417,5.417,5.417
2023-04-26,6.262,6.262,6.262,6.262
2023-04-27,6.013,6.013,6.013,6.013
2023-04-28,5.124,5.124,5.124,5.124
2023-05-02,6.006,6.006,6.006,6.006
2023-05-04,5.639,5.639,5.639,5.639
2023-05-05,5.852,5.852,5.852,5.852
2023-05-08,5.845,5.845,5.845,5.845
2023-05-09,5.826,5.826,5.826,5.826
2023-05-10,5.901,5.901,5.901,5.901
2023-05-11,6.173,6.173,6.173,6.173
2023-05-12,6.203,6.203,6.203,6.203
2023-05-15,5.977,5.977,5.977,5.977
2023-05-16,5.922,5.922,5.922,5.922
2023-05-17,6.03,6.03,6.03,6.03
2023-05-18,5.762,5.762,5.762,5.762
2023-05-19,6.07,6.07,6.07,6.07
2023-05-22,6.1,6.1,6.1,6.1
2023-05-23,6.052,6.052,6.052,6.052
2023-05-24,6.01,6.01,6.01,6.01
2023-05-25,5.779,5.779,5.779,5.779
2023-05-26,5.581,5.581,5.581,5.581
2023-05-29,5.713,5.713,5.713,5.713
2023-05-30,5.713,5.713,5.713,5.713
2023-05-31,5.486,5.486,5.486,5.486
2023-06-01,5.751,5.751,5.751,5.751
2023-06-02,5.89,5.89,5.89,5.89
2023-06-05,5.763,5.763,5.763,5.763
2023-06-06,5.962,5.962,5.962,5.962
2023-06-07,6.072,6.072,6.072,6.072
2023-06-09,6.299,6.299,6.299,6.299
2023-06-12,6.16,6.16,6.16,6.16
2023-06-13,6.087,6.087,6.087,6.087
2023-06-14,5.96,5.96,5.96,5.96
2023-06-15,6.147,6.147,6.147,6.147
2023-06-16,5.83,5.83,5.83,5.83
2023-06-19,6.012,6.012,6.012,6.012
2023-06-20,6.01,6.01,6.01,6.01
2023-06-21,5.961,5.961,5.961,5.961
2023-06-22,6.062,6.062,6.062,6.062
2023-06-23,5.741,5.741,5.741,5.741
2023-06-26,5.807,5.807,5.807,5.807
2023-06-27,5.8,5.8,5.8,5.8
2023-06-28,5.904,5.904,5.904,5.904
2023-06-29,5.946,5.946,5.946,5.946
2023-06-30,5.432,5.432,5.432,5.432
2023-07-03,5.89,5.89,5.89,5.89
2023-07-04,6.218,6.218,6.218,6.218
2023-07-05,5.996,5.996,5.996,5.996
2023-07-06,5.99,5.99,5.99,5.99
2023-07-07,6.151,6.151,6.151,6.151
2023-07-10,6.255,6.255,6.255,6.255
2023-07-11,6.422,6.422,6.422,6.422
2023-07-12,6.487,6.487,6.487,6.487
2023-07-13,6.612,6.612,6.612,6.612
2023-07-14,6.442,6.442,6.442,6.442
2023-07-17,6.364,6.364,6.364,6.364
2023-07-18,6.435,6.435,6.435,6.435
2023-07-19,6.456,6.456,6.456,6.456
2023-07-20,6.371,6.371,6.371,6.371
2023-07-21,6.307,6.307,6.307,6.307
2023-07-24,6.183,6.183,6.183,6.183
2023-07-25,6.325,6.325,6.325,6.325
2023-07-26,6.378,6.378,6.378,6.378
2023-07-27,6.316,6.316,6.316,6.316
2023-07-28,6.13,6.13,6.13,6.13
2023-07-31,5.383,5.383,5.383,5.383
2023-08-01,6.261,6.261,6.261,6.261
2023-08-02,5.955,5.955,5.955,5.955
2023-08-03,6.247,6.247,6.247,6.247
2023-08-04,6.381,6.381,6.381,6.381
2023-08-07,6.008,6.008,6.008,6.008
2023-08-08,5.931,5.931,5.931,5.931
2023-08-09,5.69,5.69,5.69,5.69
2023-08-10,5.885,5.885,5.885,5.885
2023-08-11,6.305,6.305,6.305,6.305
2023-08-14,6.296,6.296,6.296,6.296
2023-08-16,6.416,6.416,6.416,6.416
2023-08-17,5.96,5.96,5.96,5.96
2023-08-18,6.203,6.203,6.203,6.203
2023-08-21,6.347,6.347,6.347,6.347
2023-08-22,6.479,6.479,6.479,6.479
2023-08-23,6.249,6.249,6.249,6.249
2023-08-24,6.042,6.042,6.042,6.042
2023-08-25,5.961,5.961,5.961,5.961
2023-08-28,6.159,6.159,6.159,6.159
2023-08-29,6.091,6.091,6.091,6.091
2023-08-30,6.091,6.091,6.091,6.091
2023-08-31,5.204,5.204,5.204,5.204
2023-09-01,6.343,6.343,6.343,6.343
2023-09-04,6.27,6.27,6.27,6.27
2023-09-05,6.065,6.065,6.065,6.065
2023-09-06,5.916,5.916,5.916,5.916
2023-09-07,5.407,5.407,5.407,5.407
2023-09-08,5.28,5.28,5.28,5.28
2023-09-11,5.552,5.552,5.552,5.552
2023-09-12,5.34,5.34,5.34,5.34
2023-09-13,5.237,5.237,5.237,5.237
2023-09-14,5.147,5.147,5.147,5.147
2023-09-15,5.202,5.202,5.202,5.202
2023-09-18,5.422,5.422,5.422,5.422
2023-09-19,5.541,5.541,5.541,5.541
2023-09-20,5.536,5.536,5.536,5.536
2023-09-21,5.499,5.499,5.499,5.499
2023-09-22,5.456,5.456,5.456,5.456
2023-09-25,5.361,5.361,5.361,5.361
2023-09-26,5.39,5.39,5.39,5.39
2023-09-27,5.346,5.346,5.346,5.346
2023-09-28,5.257,5.257,5.257,5.257
2023-09-29,4.076,4.076,4.076,4.076
2023-10-02,5.323,5.323,5.323,5.323
2023-10-03,5.218,5.218,5.218,5.218
2023-10-04,5.102,5.102,5.102,5.102
2023-10-05,4.794,4.794,4.794,4.794
2023-10-06,5.049,5.049,5.049,5.049
2023-10-09,4.897,4.897,4.897,4.897
2023-10-10,5.463,5.463,5.463,5.463
2023-10-11,5.509,5.509,5.509,5.509
2023-10-12,5.472,5.472,5.472,5.472
2023-10-13,5.374,5.374,5.374,5.374
2023-10-16,5.278,5.278,5.278,5.278
2023-10-17,5.007,5.007,5.007,5.007
2023-10-18,4.581,4.581,4.581,4.581
2023-10-19,4.545,4.545,4.545,4.545
2023-10-20,4.772,4.772,4.772,4.772
2023-10-23,4.934,4.934,4.934,4.934
2023-10-24,5.022,5.022,5.022,5.022
2023-10-25,5.263,5.263,5.263,5.263
2023-10-26,5.112,5.112,5.112,5.112
2023-10-27,4.886,4.886,4.886,4.886
2023-10-30,5.283,5.283,5.283,5.283
2023-10-31,3.974,3.974,3.974,3.974
2023-11-02,4.381,4.381,4.381,4.381
2023-11-03,4.912,4.912,4.912,4.912
2023-11-06,4.947,4.947,4.947,4.947
2023-11-07,4.744,4.744,4.744,4.744
2023-11-08,4.654,4.654,4.654,4.654
2023-11-09,5.001,5.001,5.001,5.001
2023-11-10,4.967,4.967,4.967,4.967
2023-11-13,4.769,4.769,4.769,4.769
2023-11-14,4.797,4.797,4.797,4.797
2023-11-15,4.754,4.754,4.754,4.754
2023-11-16,5.115,5.115,5.115,5.115
2023-11-17,4.904,4.904,4.904,4.904
2023-11-20,5.033,5.033,5.033,5.033
2023-11-21,4.888,4.888,4.888,4.888
2023-11-22,5.035,5.035,5.035,5.035
2023-11-23,5.036,5.036,5.036,5.036
2023-11-24,4.74,4.74,4.74,4.74
2023-11-27,4.828,4.828,4.828,4.828
2023-11-28,5.095,5.095,5.095,5.095
2023-11-29,4.505,4.505,4.505,4.505
2023-11-30,4.058,4.058,4.058,4.058
2023-12-01,4.978,4.978,4.978,4.978
2023-12-04,4.798,4.798,4.798,4.798
2023-12-05,4.807,4.807,4.807,4.807
2023-12-06,4.864,4.864,4.864,4.864
2023-12-07,5.022,5.022,5.022,5.022
2023-12-08,4.806,4.806,4.806,4.806
2023-12-11,4.651,4.651,4.651,4.651
2023-12-12,5.095,5.095,5.095,5.095
2023-12-13,5.3,5.3,5.3,5.3
2023-12-14,5.068,5.068,5.068,5.068
2023-12-15,5.144,5.144,5.144,5.144
2023-12-18,5.1,5.1,5.1,5.1
2023-12-19,4.825,4.825,4.825,4.825
2023-12-20,5.031,5.031,5.031,5.031
2023-12-21,5.066,5.066,5.066,5.066
2023-12-22,5.001,5.001,5.001,5.001
2023-12-27,4.975,4.975,4.975,4.975
2023-12-28,4.406,4.406,4.406,4.406
2023-12-29,2.043,2.043,2.043,2.043
2024-01-02,4.88,4.88,4.88,4.88
2024-01-03,4.901,4.901,4.901,4.901
2024-01-04,4.794,4.794,4.794,4.794
2024-01-05,4.848,4.848,4.848,4.848
2024-01-08,4.822,4.822,4.822,4.822
2024-01-09,5.026,5.026,5.026,5.026
2024-01-10,4.964,4.964,4.964,4.964
2024-01-11,4.581,4.581,4.581,4.581
2024-01-12,4.956,4.956,4.956,4.956
2024-01-15,4.583,4.583,4.583,4.583
2024-01-16,4.561,4.561,4.561,4.561
2024-01-17,4.6,4.6,4.6,4.6
2024-01-18,4.828,4.828,4.828,4.828
2024-01-19,4.909,4.909,4.909,4.909
2024-01-22,4.933,4.933,4.933,4.933
2024-01-23,4.874,4.874,4.874,4.874
2024-01-24,5.075,5.075,5.075,5.075
2024-01-25,5.392,5.392,5.392,5.392
2024-01-26,4.896,4.896,4.896,4.896
2024-01-29,5.204,5.204,5.204,5.204
2024-01-30,5.051,5.051,5.051,5.051
2024-01-31,4.162,4.162,4.162,4.162
2024-02-01,4.915,4.915,4.915,4.915
2024-02-02,4.894,4.894,4.894,4.894
2024-02-05,4.939,4.939,4.939,4.939
2024-02-06,4.858,4.858,4.858,4.858
2024-02-07,4.838,4.838,4.838,4.838
2024-02-08,4.956,4.956,4.956,4.956
2024-02-09,5.166,5.166,5.166,5.166
2024-02-12,5.016,5.016,5.016,5.016
2024-02-13,5.213,5.213,5.213,5.213
2024-02-14,5.008,5.008,5.008,5.008
2024-02-15,4.933,4.933,4.933,4.933
2024-02-16,5.245,5.245,5.245,5.245
2024-02-19,5.108,5.108,5.108,5.108
2024-02-20,5.2,5.2,5.2,5.2
2024-02-21,5.326,5.326,5.326,5.326
2024-02-22,5.272,5.272,5.272,5.272
2024-02-23,5.01,5.01,5.01,5.01
2024-02-26,4.651,4.651,4.651,4.651
2024-02-27,4.999,4.999,4.999,4.999
2024-02-28,5.04,5.04,5.04,5.04
2024-02-29,4.231,4.231,4.231,4.231
2024-03-01,5.112,5.112,5.112,5.112
2024-03-04,5.289,5.289,5.289,5.289
2024-03-05,4.911,4.911,4.911,4.911
2024-03-06,4.827,4.827,4.827,4.827
2024-03-07,4.799,4.799,4.799,4.799
2024-03-08,5.019,5.019,5.019,5.019
2024-03-11,5.057,5.057,5.057,5.057
2024-03-12,4.571,4.571,4.571,4.571
2024-03-13,5.138,5.138,5.138,5.138
2024-03-14,5.114,5.114,5.114,5.114
2024-03-15,5.095,5.095,5.095,5.095
2024-03-18,4.953,4.953,4.953,4.953
2024-03-19,5.14,5.14,5.14,5.14
2024-03-20,5.142,5.142,5.142,5.142
2024-03-21,4.926,4.926,4.926,4.926
2024-03-22,5.149,5.149,5.149,5.149
2024-03-25,5.13,5.13,5.13,5.13
2024-03-26,4.799,4.799,4.799,4.799
2024-03-27,4.741,4.741,4.741,4.741
2024-03-28,4.874,4.874,4.874,4.874
2024-03-29,3.816,3.816,3.816,3.816
2024-04-02,5.235,5.235,5.235,5.235
2024-04-03,4.942,4.942,4.942,4.942
2024-04-04,5.385,5.385,5.385,5.385
2024-04-05,5.194,5.194,5.194,5.194
2024-04-08,5.417,5.417,5.417,5.417
2024-04-09,5.396,5.396,5.396,5.396
2024-04-10,5.388,5.388,5.388,5.388
2024-04-11,5.26,5.26,5.26,5.26
2024-04-12,5.386,5.386,5.386,5.386
2024-04-15,5.456,5.456,5.456,5.456
2024-04-16,5.297,5.297,5.297,5.297
2024-04-17,5.501,5.501,5.501,5.501
2024-04-18,5.502,5.502,5.502,5.502
2024-04-19,5.409,5.409,5.409,5.409
2024-04-22,5.39,5.39,5.39,5.39
2024-04-23,5.375,5.375,5.375,5.375
2024-04-24,5.432,5.432,5.432,5.432
2024-04-25,5.414,5.414,5.414,5.414
2024-04-26,5.163,5.163,5.163,5.163
2024-04-29,5.057,5.057,5.057,5.057
2024-04-30,4.41,4.41,4.41,4.41
2024-05-02,5.382,5.382,5.382,5.382
2024-05-06,5.246,5.246,5.246,5.246
2024-05-07,5.306,5.306,5.306,5.306
2024-05-08,5.098,5.098,5.098,5.098
2024-05-09,5.164,5.164,5.164,5.164
2024-05-10,5.205,5.205,5.205,5.205
2024-05-13,5.407,5.407,5.407,5.407
2024-05-14,5.284,5.284,5.284,5.284
2024-05-15,5.487,5.487,5.487,5.487
